ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID 2 Digit Course,2 Digit Course,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation
"311121","Home health aides",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1252,868.7105676605261,15211.829872204473,8734.104675798453,0.1921524157522875,8,"home-health-aides"
"393010","Gaming services workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1251,868.3635721215365,31385.762589928057,14224.21748326725,0.8898943511898683,7,"gaming-services-workers"
"435030","Dispatchers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1250,868.016335176276,78772.5032,40974.46558171711,0.34070578096295867,10,"dispatchers"
"432021","Telephone operators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1250,868.016437864061,32133.6544,15941.939896550039,2.656097178445876,7,"telephone-operators"
"433071","Tellers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1250,868.016437864061,17655.04,6387.690283387357,0.2999051597782508,10,"tellers"
"211093","Social & human service assistants",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1247,866.974098795779,63764.88692862871,27148.495493797782,0.4824622391843526,10,"social-human-service-assistants"
"472150","Pipelayers, plumbers, pipefitters, & steamfitters",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1247,866.9739783197078,53235.459502806734,12294.270226972545,0.2216669993180214,8,"pipelayers-plumbers-pipefitters-steamfitters"
"352021","Food preparation workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1244,865.9307098839438,9203.498392282958,4905.506057759712,0.08529087024110295,12,"food-preparation-workers"
"132053","Insurance underwriters",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1240,864.5372080570701,82551.4620967742,57058.68305961271,0.9707737744520947,11,"insurance-underwriters"
"211093","Social & human service assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1240,864.5374289781256,65092.301612903226,65481.14511602513,0.3714183890592074,13,"social-human-service-assistants"
"493031","Bus & truck mechanics & diesel engine specialists",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1239,864.1886054188396,51997.4406779661,8623.43192684748,0.32731739383997965,5,"bus-truck-mechanics-diesel-engine-specialists"
"131151","Training & development specialists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1236,863.1416791179571,84152.90453074433,32979.15786595553,0.8302533131467136,13,"training-development-specialists"
"273091","Interpreters and translators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1225,859.2925049976059,75109.77632653061,28450.518819435227,1.0759594183222796,5,"interpreters-and-translators"
"434071","File clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1207,852.955877246824,51701.724109362054,26539.715913999906,0.3920729231384731,11,"file-clerks"
"131121","Meeting, convention, & event planners",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1199,850.1246493612475,43128.69724770642,17283.47421867375,0.6887866668859551,9,"meeting-convention-event-planners"
"339021","Private detectives & investigators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1196,849.0604496813625,98619.40133779265,36213.54833267092,0.9240696334646035,13,"private-detectives-investigators"
"1520XX","Miscellaneous mathematical science occupations, including mathematicians & statisticians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1195,848.705210904886,88532.12050209205,28826.070477984384,2.20062902920887,17,"miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians"
"353011","Bartenders",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1187,845.8596741805887,16390.026116259476,9102.354785525275,0.2257095637697385,9,"bartenders"
"332011","Firefighters",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1187,845.8597763531989,79875.41280539174,18120.530011945237,0.29989365750393787,9,"firefighters"
"471011","Firstline supervisors of construction trades & extraction workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1180,843.3620381439531,71094.51101694915,30463.20793249117,0.1117029437701415,13,"firstline-supervisors-of-construction-trades-extraction-workers"
"332011","Firefighters",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1179,843.0046084241528,74780.13655640373,16518.04799792466,0.28007967307828396,10,"firefighters"
"333012","Correctional officers and jailers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1173,840.8568393652073,57769.763000852516,16851.035504575473,0.2219159411801175,10,"correctional-officers-and-jailers"
"252010","Preschool & kindergarten teachers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1172,840.4983043474456,31496.383105802048,15977.423739377882,0.14815020557529981,11,"preschool-kindergarten-teachers"
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1172,840.4983043474456,42657.50938566553,18102.700129719986,0.3448617952881004,11,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians"
"1910XX","Medical scientists, & life scientists, all other",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1170,839.7806924199393,87973.70512820513,32098.9749872536,0.7258975115847369,12,"medical-scientists-life-scientists-all-other"
"512090","Miscellaneous assemblers & fabricators",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1166,838.3440151004032,40140.72727272727,17116.819925850854,0.09029184297626805,10,"miscellaneous-assemblers-fabricators"
"493023","Automotive service technicians & mechanics",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1164,837.6248201420834,39326.47852233677,12061.876659302496,0.11284446747470933,9,"automotive-service-technicians-mechanics"
"273090","Miscellaneous media & communication workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1159,835.8237772286448,32233.143226919758,15633.475850977049,1.0374028273559017,12,"miscellaneous-media-communication-workers"
"472061","Construction laborers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1158,835.4630608866865,25271.84628670121,9397.685510058034,0.06889904038038054,12,"construction-laborers"
"291123","Physical therapists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1155,834.380360515641,84455.45108225108,46432.59199807811,0.3350212700585308,10,"physical-therapists"
"353041","Food servers, nonrestaurant",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1151,832.9343040886451,32558.438748913988,14131.423979411888,0.4225808484750488,8,"food-servers-nonrestaurant"
"434071","File clerks",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1145,830.7604998168066,41060.423580786024,21411.844627552284,0.4125926370529647,14,"file-clerks"
"112030","Public relations and fundraising managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1145,830.7604998168066,71958.1135371179,19855.712317472084,1.3046491197446783,11,"public-relations-and-fundraising-managers"
"519151","Photographic process workers & processing machine operators",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1142,829.6713269899219,69655.70928196148,18983.691778156783,3.317303508279806,11,"photographic-process-workers-processing-machine-operators"
"112011","Advertising & promotions managers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1141,829.3079966794066,49385.30587204207,48657.56205802182,2.1484724996918296,8,"advertising-promotions-managers"
"273041","Editors",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1141,829.3080929706528,58710.432077125326,28455.101876240264,0.5575565059233407,16,"editors"
"399011","Childcare workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1135,827.124796684992,22189.057268722467,12736.74685853738,0.08370631855407877,12,"childcare-workers"
"551010","Military officer special & tactical operations leaders",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1134,826.7603469992815,83992.26278659613,26085.80619239427,1.9946201422953642,15,"military-officer-special-tactical-operations-leaders"
